CustomerID,CompanyName,CompanyNumber,TaxNumber,Email,Address,City,Country,PhoneNumber,IndustrialCodeLevel1,IndustrialCodeLevel2,IndustrialCodeLevel3,CompanyEstablishmentDate,CustomerEstablishmentDate,Face_to_Face_Establishment,AccountBalance,AverageAccountBalance,AverageTransactionAmount,LastODD
27479,Schmitt-Santana,676309888,676309888,ekemp@bell.com,"48115 Thomas Freeway Suite 848, Thomasside, KY 16728",Thomasside,Switzerland,58426924.0,47,47.1,47.112,2021-11-24,2023-08-26,No,5302294.398720027,5315384.06,47791.16,2023-06-06
30781,Powers Inc,875261053,875261053,pjames@murphy.com,"455 Sarah Path Suite 675, North Brookeview, PW 85068",North Brookeview,Norway,71863611.0,25,2024-05-25 00:00:00,2024-05-25 00:00:00,2010-01-25,2015-06-24,No,2791598.963815916,2760796.58,1150419.09,2023-10-04
43532,Flores-Boone,877685906,877685906,pterry@ramos.com,"5672 Jessica Loop, Elizabethton, ID 96962",Elizabethton,Norway,64367557.0,77,77.3,77.32,2023-05-02,2023-07-13,No,7749701.312095743,7751434.9,703789.6,2022-08-12
36679,Green PLC,256986356,256986356,christopher59@butler-norman.info,"3079 Miller Field, Port Robert, TX 63633",Port Robert,Ireland,55131788.0,46,46.2,46.22,2021-05-26,2023-02-23,No,5718312.418038415,5747886.6,2932748.46,2021-04-08
53046,"Garner, Bentley and Roberts",321784454,321784454,atkinsjessica@king-brown.net,"5385 Cooper Oval, Colemanberg, WV 63067",Colemanberg,Norway,94804043.0,43,43.3,43.31,1996-02-07,2006-10-16,Yes,6844171.0899996655,6830957.04,965710.91,2021-04-06
50313,Hall-Fox,175619512,175619512,beanjames@lowe-rangel.com,"PSC 3497, Box 6603, APO AA 42708",Box 6603,Norway,76540780.0,11,11.0,2024-07-11 00:00:00,1996-04-06,2009-08-25,Yes,9677419.2423855,9578419.58,1119535.44,2022-06-04
31558,Barron and Sons,762348280,762348280,kendracannon@chase.com,"74428 Shane Knolls, Contrerasmouth, OK 50558",Contrerasmouth,Norway,71945185.0,43,43.3,43.342,2005-02-21,2009-08-29,No,505224.90371014137,537578.05,2128200.12,2023-12-14
51753,Larson-Robinson,937914992,937914992,rsmith@murray.net,"730 Kerri Causeway Suite 447, Port James, OK 91342",Port James,Norway,85564159.0,47,47.5,47.594,2013-06-04,2016-08-25,Yes,3426740.951396104,2819364.0,1052420.84,2022-03-25
19276,"Wilson, Herman and Baker",987270530,987270530,robertsannette@riley.info,"1806 Natasha Common Apt. 383, West Mariaville, UT 24137",West Mariaville,Norway,57847148.0,8,2024-09-08 00:00:00,1999-08-01 00:00:00,2020-05-26,2021-05-21,No,6059484.187022596,6025458.19,464542.3,2022-09-17
12135,Hinton Inc,555108300,555108300,sarahmoore@key-thomas.org,"2935 Christopher Crest, South Sandraborough, IN 04379",South Sandraborough,Norway,61485836.0,47,47.2,47.251,2016-07-21,2017-07-03,No,2776270.247125242,2857884.73,1376450.24,2023-10-10
29452,Maddox-Williamson,528842819,528842819,caitlin34@myers.net,"671 Jonathan Street, North Nicole, PA 54832",North Nicole,Norway,68106352.0,85,85.5,85.594,2013-04-09,2013-04-24,Yes,3072832.62541265,3052685.69,584995.29,2023-06-26
18233,Thompson LLC,659668133,659668133,farleykelly@lee.org,"USNS Carter, FPO AA 64905",USNS Carter,Norway,65018625.0,51,51.1,51.1,2012-03-18,2013-03-22,Yes,1518415.1601951502,1490500.79,1425850.5,2021-12-13
47666,"Howe, King and Evans",770530443,770530443,abigailmoore@morris.com,"2574 Rodriguez Falls Suite 741, Whiteheadhaven, CO 60896",Whiteheadhaven,Norway,37682122.0,41,41.2,41.2,1994-04-30,2011-09-08,Yes,8009303.068680434,8103198.59,294773.93,2021-12-18
34023,Mcguire and Sons,578471112,578471112,annethompson@vargas-carpenter.com,"5248 Ruiz Point Apt. 727, West Jennifer, VA 17841",West Jennifer,Norway,31491133.0,13,2024-01-13 00:00:00,2024-01-13 00:00:00,2003-06-29,2004-12-29,No,6202644.152175599,6228620.27,696718.16,2022-11-09
40944,Jones-Powers,253037024,253037024,bryantkathy@adkins.com,"460 Martinez River Apt. 896, North Angela, PA 90782",North Angela,Norway,53987975.0,78,78.3,78.3,2010-07-25,2013-09-25,No,4475479.845392132,4386816.21,1789245.7,2024-01-25
35659,Gregory PLC,390142862,390142862,fwolfe@hudson.info,"03570 Randall Stravenue Suite 713, Emmafort, MO 44862",Emmafort,Norway,90303960.0,62,62.0,62.02,2012-09-21,2017-05-14,No,5770942.417440257,14510277.0,1146619.67,2022-02-21
53022,Clark-Richardson,827418838,827418838,hillstephen@greer.com,"174 Harrison Stream, Port Seth, TX 50829",Port Seth,Norway,54294395.0,20,2024-01-20 00:00:00,2024-12-20 00:00:00,2015-07-03,2017-12-31,No,5844063.790415062,5755463.34,1479385.66,2023-12-13
48738,Flores-George,626634586,626634586,hernandezkevin@villa-mcmillan.info,"6663 Daniel Fort, East Christianport, VA 64759",East Christianport,Norway,58503235.0,46,46.7,46.77,1994-07-22,1995-05-07,No,4729275.611313495,4775821.18,776312.61,2022-03-01
50769,"Munoz, Adams and Yang",877007942,877007942,jessicadean@mitchell.com,"PSC 8349, Box 8943, APO AA 84846",Box 8943,Norway,82795485.0,10,2024-02-10 00:00:00,10.201,2013-09-05,2021-04-04,No,3032517.4910688503,2968334.39,738914.83,2022-09-23
30412,Bowman-Lee,944362917,944362917,whuerta@spencer.com,"USCGC Beck, FPO AA 89258",USCGC Beck,Norway,68156838.0,47,47.5,47.599,2007-06-24,2009-05-10,Yes,2091901.483983212,2062865.99,1229735.03,2021-10-25
15663,"Kim, Palmer and Watkins",566093299,566093299,zachary90@mclaughlin.net,"3791 Ashley Road Suite 815, Crosbyhaven, FM 89700",Crosbyhaven,Norway,52165382.0,97,97.0,97,1999-06-29,2015-07-18,No,9601723.42741546,9595422.92,1587417.95,2021-12-10
28425,Anderson and Sons,765290718,765290718,craigmyers@fitzgerald.com,"64069 Samuel Via Apt. 800, East Melissa, PW 78068",East Melissa,Norway,60981729.0,95,95.2,95.29,2011-09-11,2021-10-28,Yes,8057895.167964385,5083736.0,2665227.0,2021-08-22
14081,Ross Group,413616721,413616721,ann57@underwood.com,"625 Mcclure Drive Apt. 230, Lake Kimberly, DE 95187",Lake Kimberly,Norway,63042291.0,43,43.1,43.11,2005-01-21,2014-12-15,No,5652911.8277027095,5566458.34,789464.23,2023-05-02
57785,Griffin-Krueger,660848940,660848940,jimenezcrystal@webster.biz,"04887 Garcia Brooks, Lake Catherine, AL 91163",Lake Catherine,Norway,94754714.0,97,97.0,97,2005-07-21,2009-02-18,No,8298750.820797406,8236983.88,957019.87,2022-06-18
14760,Alvarez Inc,191309904,191309904,elizabethwhite@cooley.com,"69721 Taylor Estates, West Charlesberg, WY 82784",West Charlesberg,Norway,66404652.0,20,2024-02-20 00:00:00,2024-02-20 00:00:00,2013-07-27,2017-07-25,No,7615721.849376446,5953588.0,2088989.57,2021-05-08
23521,"Moore, Wright and Stokes",810788712,810788712,kylewhite@castro-rodriguez.biz,"7875 Miranda Drive, Alexanderview, AR 89346",Alexanderview,Norway,61289959.0,46,46.4,46.422,2008-02-18,2016-04-16,No,3813668.926069667,3760253.01,1545643.08,2021-09-22
49108,Gonzalez PLC,191992212,191992212,justin73@miller-campos.com,"784 Christopher Rue, Pittmanport, FM 30587",Pittmanport,Norway,87194463.0,52,52.2,52.299,2005-01-01,2014-02-25,No,7487430.379190292,7416954.52,2861369.76,2023-05-24
55492,Nguyen Inc,686624999,686624999,rachel53@barr.biz,"392 Johnston Underpass, North Cody, LA 47621",North Cody,Norway,56840688.0,46,46.3,46.31,2020-07-24,2022-12-20,No,8230164.794072948,8319906.13,1539096.97,2023-01-15
30757,"Gardner, Edwards and Lopez",628341473,628341473,nancy31@mcbride-cooper.info,"569 Powers Keys Suite 267, East Nicoleborough, OK 45516",East Nicoleborough,Norway,76247685.0,13,2024-09-13 00:00:00,13.99,1998-03-24,2019-06-02,Yes,1656827.8756107956,1605753.87,2266968.85,2021-12-07
45149,"Wheeler, Wallace and Medina",595869946,595869946,brownamy@jackson.com,"89105 Peterson Trail Apt. 074, North Catherine, NM 26075",North Catherine,Norway,38960013.0,56,56.1,56.101,2019-01-04,2019-12-26,No,5076382.718274823,5058971.61,166886.39,2023-01-28
39810,Carroll-Matthews,211689611,211689611,baldwinsierra@phelps.info,"233 Keller Keys Apt. 987, Michelebury, MA 49936",Michelebury,Norway,87584355.0,24,2024-03-24 00:00:00,24.32,2010-08-14,2019-08-01,No,5114819.513157059,5089530.89,1901636.25,2024-02-14
50486,"Warner, Ruiz and Harris",551347177,551347177,amandarodriguez@johnson.com,"Unit 0178 Box 0739, DPO AP 13955",Unit 0178 Box 0739,Belgium,92770921.0,3,2024-01-03 00:00:00,2024-12-03 00:00:00,2000-02-12,2008-10-16,No,4009949.729249268,4065647.8,1680291.18,2023-09-05
39445,"Peters, Jennings and Acosta",972333863,972333863,jerrywalker@freeman.biz,"84310 Anna Locks Apt. 131, Jamesport, NM 87586",Jamesport,Norway,94620349.0,33,33.2,33.2,1998-05-12,1999-10-25,Yes,7166463.262961585,7127374.15,298079.53,2023-12-11
24128,"Jones, Baker and Harris",172056521,172056521,johngonzales@jacobson.com,"4961 James Rest, Matthewville, AR 85514",Matthewville,Norway,78007455.0,28,2024-03-28 00:00:00,2024-03-28 00:00:00,2014-03-21,2017-08-02,No,8080006.132156341,8034191.36,2594295.5,2023-07-21
58071,Cook Group,405768482,405768482,dominguezyolanda@rivers-greene.info,"5203 Lauren Harbors Apt. 642, Lake Claudiaport, OK 86256",Lake Claudiaport,Norway,74339171.0,20,2024-01-20 00:00:00,20.14,1999-01-19,2015-07-13,Yes,6757110.865411793,10657896.0,330559.89,2021-03-19
59365,Smith-Travis,543743157,543743157,dennisjulia@levy.com,"864 Rita Views, Orozcomouth, MH 18821",Orozcomouth,Norway,59454331.0,46,46.4,46.481,2018-03-21,2019-11-24,Yes,1771214.550828743,1748386.1,384445.6,2022-02-14
59571,Boone Inc,582109392,582109392,terri79@hall.com,"0680 Mora Center, Alexandraview, NV 71270",Alexandraview,Norway,45363495.0,28,2024-04-28 00:00:00,28.49,2011-06-30,2015-11-19,No,4728442.174448619,4637551.79,1597844.77,2023-05-21
45727,"Martinez, Mcpherson and Howell",867524268,867524268,richardgoodman@martinez.com,"833 Turner Path Apt. 974, North Joseph, SD 33261",North Joseph,Norway,60056731.0,25,2024-09-25 00:00:00,25.91,1994-10-27,2001-01-05,No,4796693.138602545,13922405.0,1782870.39,2021-09-06
43804,Johnson Ltd,492313799,492313799,philipvargas@mills.com,"423 Cunningham Overpass, Lake Annaburgh, FM 21300",Lake Annaburgh,Norway,85999965.0,47,47.5,47.522,2022-02-16,2023-09-29,No,2209198.374853388,2115623.43,712390.37,2021-11-21
11707,Davis PLC,887903082,887903082,ephillips@david.com,"037 Lindsay Lake Apt. 236, East Davidport, AK 59086",East Davidport,Norway,40148241.0,30,2024-01-30 00:00:00,2024-12-30 00:00:00,2000-06-27,2019-12-31,No,1286307.963767314,1186835.61,1187724.16,2021-12-15
37040,"Salazar, Fitzgerald and Klein",248622130,248622130,laura19@brown.org,"2705 Bush Inlet, Johnsonshire, WY 47368",Johnsonshire,Norway,49398321.0,14,2024-01-14 00:00:00,14.13,2013-08-08,2017-08-25,No,8558544.942306442,8483503.49,3126023.39,2021-09-30
47371,Brady PLC,388250781,388250781,tsmith@armstrong-carpenter.com,"3791 Kayla Forks, Maryview, OR 36068",Maryview,Norway,33798160.0,1,2024-04-01 00:00:00,1942-01-01 00:00:00,2016-06-04,2022-11-13,Yes,3617137.739586079,3537479.43,1518746.12,2021-12-11
59708,"Dean, Gomez and Bond",572830915,572830915,mary38@anthony.com,"99867 Stephanie Oval, North Gloria, UT 97582",North Gloria,Norway,88472274.0,58,58.1,58.19,2007-12-07,2014-01-18,No,6162926.594245921,6147816.15,3326227.45,2022-06-04
15876,Campbell-Thomas,502315465,502315465,anichols@hill-acosta.com,"50851 Franklin Park Suite 849, Michaelside, AR 45957",Michaelside,Norway,86573435.0,87,87.9,87.909,2012-09-26,2020-06-06,Yes,7752472.174984891,7729652.44,358116.94,2023-05-04
46552,Davidson-Owens,314582318,314582318,brandy62@stone.net,"21435 Parsons Estates, North Stephanie, PW 68260",North Stephanie,Norway,66549254.0,73,73.1,73.12,2024-03-06,2024-03-08,No,5193243.122489302,5110835.74,1103639.82,2022-01-24
36902,"Hall, Martinez and Coffey",628028307,628028307,robert53@mcintosh.net,"334 Wilson Estates, Ramosbury, AL 20763",Ramosbury,Norway,68441080.0,22,2024-02-22 00:00:00,22.22,2020-06-12,2022-01-20,No,7724851.341937374,1572921.0,1043461.86,2023-10-08
46427,Daniel Ltd,861029491,861029491,tiffanyjohnson@rodgers.com,"409 Kyle Expressway Suite 565, Marqueztown, VT 50495",Marqueztown,Norway,72434661.0,56,56.2,56.21,2018-03-20,2021-01-28,No,9817188.199621964,9830057.53,1073469.09,2023-02-17
16039,Johnson Group,251641040,251641040,johnsonjennifer@martinez.biz,"142 Barton Glens Suite 828, Johnsonbury, KY 99217",Johnsonbury,Norway,71272846.0,23,2024-09-23 00:00:00,23.99,2015-01-20,2022-01-02,No,9983268.85681899,9918346.4,1795142.18,2021-07-21
28026,"Norris, Hill and Brown",725379708,725379708,fthomas@morse.org,"0135 Kimberly Camp, Katelynland, MA 80405",Katelynland,Australia,36910329.0,32,32.9,32.99,1995-06-02,2009-01-09,No,904550.0167378432,8021425.0,1406032.24,2021-08-24
41843,Walker Ltd,628173829,628173829,ritarhodes@phillips.com,"4638 Greene Summit, Martinezside, VI 19909",Martinezside,Netherlands,94492542.0,74,74.9,74.909,1999-07-28,2014-04-16,Yes,3544067.045400859,3538130.3,848140.59,2022-11-11
14270,Crosby LLC,732518997,732518997,adamhumphrey@watson-patterson.com,"468 Thomas Underpass, Monroemouth, DE 21896",Monroemouth,Norway,54954056.0,47,47.5,47.522,2005-07-30,2015-01-09,Yes,3879057.907765018,3838374.65,1524777.36,2021-04-23
55250,"Smith, Reynolds and Campbell",369506511,369506511,qtodd@ware-cole.org,"7063 Michael Mountains Apt. 267, Millerside, IN 06834",Millerside,Norway,47717229.0,77,77.3,77.34,2005-11-20,2010-04-07,Yes,3411586.973605058,5343719.0,1466397.72,2021-09-02
27738,Livingston Ltd,648983364,648983364,jordanmartin@west.biz,"76503 Nathan Mountains, Pagebury, WI 55227",Pagebury,Norway,84283109.0,30,2024-09-30 00:00:00,30.92,2001-05-02,2016-06-12,No,391532.0275756469,370513.17,1959426.12,2022-10-26
11917,"Gray, Walters and Mejia",531174066,531174066,brandon68@hunt.com,"89481 Graves Ports, Lake Connie, MI 04804",Lake Connie,Norway,77491982.0,82,82.9,82.91,2015-10-15,2020-06-29,Yes,8518310.276162121,8466720.62,2272866.47,2021-10-14
56148,Mitchell LLC,575035465,575035465,kevin16@jackson.biz,"16624 Ayers Rapid Apt. 235, Warefurt, MA 99711",Warefurt,Norway,59388438.0,80,80.1,80.1,1996-03-27,1996-07-21,No,4931029.689729126,4897241.7,921106.75,2022-05-04
20896,Simmons and Sons,463465441,463465441,craigadam@johnson-moore.com,"3278 Mckenzie Grove Suite 684, Lake Keithfort, OR 35654",Lake Keithfort,Norway,46024306.0,23,2024-06-23 00:00:00,23.64,2013-07-14,2016-06-08,Yes,4046293.8528468367,4031604.38,428518.0,2023-01-05
52571,James Group,711626731,711626731,maureen16@higgins.info,"0053 Caldwell Shore Suite 751, Normafort, IA 59175",Normafort,Norway,64121519.0,95,95.2,95.23,2004-12-08,2020-12-09,No,742677.5318606008,836531.93,1539850.6,2021-09-16
34435,Madden-Franklin,331769724,331769724,wilsonscott@cunningham-campbell.com,"627 Christopher Plaza, West Tamiburgh, ND 41672",West Tamiburgh,Norway,50411376.0,46,46.7,46.733,1999-12-03,2014-12-09,No,9805183.064938651,3337906.0,350602.55,2021-03-19
14190,Rhodes PLC,891897029,891897029,dyerandrea@williams.com,"53155 Griffin Island, North Amanda, GA 93942",North Amanda,Norway,47347197.0,58,58.1,58.13,2014-11-01,2019-03-23,No,7929588.405136583,7987697.88,2158394.09,2024-01-15
43843,Carlson-Sherman,801410522,801410522,oellis@flores.com,"1650 Duncan Turnpike, Chadshire, SC 25581",Chadshire,Norway,59611188.0,24,2024-03-24 00:00:00,24.33,2003-11-22,2004-07-28,No,4379841.488118598,4373833.97,797548.03,2022-08-16
34743,Gillespie Group,491504780,491504780,masontiffany@frazier-sanchez.com,"Unit 8270 Box 1392, DPO AA 53622",Unit 8270 Box 1392,Norway,32344704.0,46,46.4,46.473,1997-01-08,2016-09-26,Yes,5684745.045148808,5777874.22,1969535.59,2022-08-18
24752,"Banks, Howard and Wallace",842841441,842841441,wjones@webster.biz,"747 Jared Mountain Apt. 865, South Danielmouth, FM 87592",South Danielmouth,Norway,50645607.0,71,71.1,71.123,1994-05-15,2011-07-25,Yes,8981305.458062645,8924178.9,504244.48,2022-12-24
44501,"Fuller, Robinson and Conner",537098904,537098904,spearsjessica@walker.com,"3843 Buckley Village Apt. 845, Wrightton, WV 62799",Wrightton,Norway,79657070.0,56,56.2,56.21,2008-05-12,2017-02-24,Yes,3816616.962189127,3760510.59,644161.76,2023-07-15
23272,Brown PLC,559744963,559744963,gonzalezcody@walsh.com,"368 Roberts Isle, Valenzuelamouth, IL 21133",Valenzuelamouth,Norway,34798890.0,27,2024-05-27 00:00:00,27.51,2018-03-04,2022-12-18,No,3123693.5088320007,3074696.35,2032943.25,2023-06-21
30954,"Dudley, Diaz and Diaz",126189334,126189334,jonesdebra@rangel.com,"4300 Poole Gateway Suite 827, Madisonstad, CO 10577",Madisonstad,Norway,32270684.0,86,86.1,86.102,2009-03-03,2017-01-27,No,8368877.682361901,8278456.89,1454283.04,2021-03-14
21478,"Hunter, Smith and Torres",930258065,930258065,waterscarlos@allen-martin.com,"8320 Robinson Mission, North Bethberg, WY 58628",North Bethberg,Norway,73256451.0,38,38.3,38.32,2001-08-29,2013-12-26,Yes,136610.95053517516,235135.6,893626.55,2022-11-24
54856,Green-Reed,724514305,724514305,uwilliamson@ramos.biz,"PSC 4734, Box 0451, APO AA 03409",Box 0451,Norway,53122397.0,46,46.1,46.18,1995-03-03,2002-02-19,No,3274840.1051421217,3230630.88,1282255.1,2023-02-16
32040,Key Inc,625228669,625228669,sclark@santiago-jenkins.biz,"9827 Ruiz Center Apt. 219, Whitemouth, ID 37796",Whitemouth,Italy,31923832.0,46,46.7,46.77,2022-09-14,2024-02-01,No,8967722.289964069,8953055.36,1297916.6,2023-05-06
10668,"Armstrong, Sheppard and Weber",337205276,337205276,fwilliams@thomas-duncan.com,"882 Ward Loaf, West Johnland, MP 68059",West Johnland,Norway,67272679.0,36,36.0,36,2020-02-21,2020-12-17,Yes,9923176.60510443,9866537.54,600739.76,2022-02-20
44656,"Walsh, Owen and Brown",785089953,785089953,lambalexander@wolf-wolf.biz,"070 Annette Loaf, South Reneeshire, GU 77919",South Reneeshire,Norway,50098517.0,70,70.2,70.22,2015-03-25,2022-01-14,No,6427403.658347012,6409352.71,1539192.9,2023-09-10
21884,Harris Group,158036852,158036852,powersjeffery@reed-mercer.org,"223 Jordan Station, Lake Donnamouth, PA 67235",Lake Donnamouth,Norway,70070951.0,47,47.6,47.63,2010-02-10,2020-04-26,No,7213145.348228529,7311516.06,829054.72,2021-12-01
43317,Coleman-Potts,960219567,960219567,rhonda49@murphy.com,"Unit 1299 Box 9347, DPO AE 15857",Unit 1299 Box 9347,Canada,87746518.0,94,94.1,94.11,2004-12-27,2017-03-14,No,7421238.783837194,7465046.25,208545.24,2023-10-22
51068,Lee Ltd,557161620,557161620,lramirez@hayes.com,"52640 Ryan Flat Apt. 350, Port Hollyberg, GU 22398",Port Hollyberg,Norway,92685014.0,38,38.1,38.12,2013-06-13,2019-03-24,Yes,3161684.880371807,3136521.18,2000258.19,2023-09-30
58365,"Watson, Moore and Tran",716234201,716234201,xcarr@sheppard.com,"1676 Jennings Vista, East Jeffrey, TN 62743",East Jeffrey,Norway,67369429.0,90,90.0,90.033,2012-11-01,2022-07-05,Yes,7012043.8876244025,6928152.42,249781.51,2021-11-03
21844,"Doyle, Barnes and Smith",469680404,469680404,rmcdowell@harmon-curtis.com,"15822 Paula Vista, Taylorville, PR 77835",Taylorville,Norway,37476248.0,85,85.4,85.423,2007-01-22,2012-06-29,No,8830499.176969297,8805983.41,1033333.28,2022-04-06
45898,Villanueva-Lambert,564872847,564872847,andreahughes@friedman-richards.net,"152 Martinez Ranch, Gilbertborough, WI 56856",Gilbertborough,Norway,36390619.0,55,55.2,55.201,2020-12-28,2022-09-23,Yes,4532787.844984509,10477189.0,2249633.46,2022-04-25
16121,Brown LLC,576539918,576539918,kathryn25@hawkins-black.com,"02150 Warner Fords Suite 805, Evelynfort, NV 76559",Evelynfort,Norway,95677688.0,46,46.4,46.421,1996-12-13,2001-01-28,No,4468640.679195238,4527918.15,1735813.39,2023-05-06
23157,"Juarez, Singleton and Smith",134904037,134904037,elizabethvance@cruz.org,"640 Mckinney Flat, West Terriview, VA 38183",West Terriview,Norway,43742051.0,49,49.4,49.41,2017-09-21,2024-03-03,Yes,3422678.1312920083,3409329.83,415624.24,2022-07-25
33859,Willis LLC,325979720,325979720,nathanshaw@irwin.net,"27095 Amanda Island, East Seth, NH 63131",East Seth,Ireland,48344134.0,20,2024-01-20 00:00:00,2024-12-20 00:00:00,2013-07-13,2019-03-28,No,1247994.308631598,1326776.26,1006464.58,2023-07-31
31667,"Rivera, Petersen and Brown",925077589,925077589,johnsonkyle@bell-perez.com,"USNV Flores, FPO AP 58450",USNV Flores,Norway,50302961.0,64,64.1,64.11,2007-02-07,2018-04-13,No,6850135.098630253,6786796.55,555250.05,2021-09-27
20337,Austin-Brown,465749869,465749869,brandon50@jordan.biz,"36793 Miller Views Suite 479, Coopertown, VI 58328",Coopertown,Norway,58546104.0,24,2024-04-24 00:00:00,24.44,2015-11-05,2019-01-01,No,6657950.955538437,6590267.83,1527795.93,2022-04-12
35546,Douglas-Stokes,376005503,376005503,willie05@stone-peterson.info,"5647 Rogers Villages, Lake Yolanda, MD 56581",Lake Yolanda,Norway,51404061.0,62,62.0,62.02,2009-04-04,2012-12-08,Yes,9610455.467097634,9662251.74,835776.75,2023-03-04
38123,Terry Ltd,936360416,936360416,michele97@jackson.info,"76083 Diane Falls, New Michael, NM 12946",New Michael,Norway,79523307.0,60,60.1,60.1,2001-06-09,2008-12-13,Yes,7842982.562301391,7744593.02,1596701.74,2021-08-23
